"ID_t2ce","Date_time","FlagName","GearGrpCode","YearC","TimePeriodID","Cod_qdd","GeoStrata","Lat","Lon","Eff1","kg","areas","SST_mean","Chlor_a","porc_juvenis","porc_adultos","kg_juvenis","kg_adultos"
86955,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_96","5x5",-25,-25,67447,20436,"area 5",20.37439143125,0.073994041624115,28.4065309789708,71.5934690210292,5805.15867086247,14630.8413291375
86956,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_51","5x5",-25,-40,19672,941,"area 5",21.3984780773333,0.13553417174612,28.4065309789708,71.5934690210292,267.305456512115,673.694543487885
86957,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_36","5x5",-25,-45,7026,0,"area 5",20.3545579427462,0.754835608544839,28.4065309789708,71.5934690210292,0,0
86958,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_35","5x5",-30,-45,7026,0,"area 5",18.8956047855,0.322941386129268,28.4065309789708,71.5934690210292,0,0
86959,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_147","5x5",0,-10,82670,0,"area 2",25.4932778014583,0.214764532658067,7.58000391057811,92.4199960894219,0,0
86960,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_132","5x5",0,-15,106089,0,"area 2",26.3590694585417,0.179642128537726,7.58000391057811,92.4199960894219,0,0
86961,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_117","5x5",0,-20,57143,667,"area 1",26.23357674,0.191700583915104,16.5059645219111,83.4940354780889,110.094783361147,556.905216638853
86962,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_133","5x5",5,-15,193208,0,"area 2",26.9400921383333,0.184104439004064,7.58000391057811,92.4199960894219,0,0
86963,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_118","5x5",5,-20,22482,0,"area 1",27.4482696370833,0.149026227052689,16.5059645219111,83.4940354780889,0,0
86964,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_104","5x5",10,-25,46370,295,"area 1",27.7262296453333,0.181971148814598,16.5059645219111,83.4940354780889,48.6925953396378,246.307404660362
86965,"2002-09-01","Chinese Taipei","LL",2002,9,"5_5_89","5x5",10,-30,13115,112,"area 1",27.7547588075,0.146670125686162,16.5059645219111,83.4940354780889,18.4866802645405,93.5133197354595
86981,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_192","5x5",0,0,30211,0,"area 2",26.5677655115927,0.154570690109998,7.58000391057811,92.4199960894219,0,0
86982,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_207","5x5",0,5,180796,621,"area 2",26.6950357016993,0.736910976455037,7.58000391057811,92.4199960894219,47.0718242846901,573.92817571531
86983,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_191","5x5",0,0,346370,0,"area 2",25.3280773071573,0.176802697268545,7.58000391057811,92.4199960894219,0,0
86984,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_206","5x5",0,5,132319,1049,"area 2",25.4246786071613,0.367476245782248,7.58000391057811,92.4199960894219,79.5142410219644,969.485758978036
86985,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_221","5x5",0,10,186183,16707,"area 2",24.9153347129342,1.65144174474947,7.58000391057811,92.4199960894219,1266.39125334029,15440.6087466597
86986,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_205","5x5",-5,5,30984,0,"area 4",23.5124626215323,0.633560846886668,37.9106085083468,62.0893914916532,0,0
86987,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_204","5x5",-10,5,17564,0,"area 4",20.2232344395968,0.435100196720632,37.9106085083468,62.0893914916532,0,0
86988,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_188","5x5",-15,0,45902,4398,"area 4",19.0481328328629,0.291293294027546,37.9106085083468,62.0893914916532,1667.30856219709,2730.69143780291
86989,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_187","5x5",-20,0,192740,20728,"area 4",18.8579080469758,0.119161124943555,37.9106085083468,62.0893914916532,7858.11093161012,12869.8890683899
86990,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_202","5x5",-20,5,73443,4354,"area 4",17.954951411371,0.364444159980525,37.9106085083468,62.0893914916532,1650.62789445342,2703.37210554658
86991,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_176","5x5",0,0,130895,0,"area 2",25.1141932343548,0.20804793657952,7.58000391057811,92.4199960894219,0,0
86992,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_161","5x5",0,-5,288375,0,"area 2",24.7968529328226,0.299837202519003,7.58000391057811,92.4199960894219,0,0
86993,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_131","5x5",0,-15,36066,0,"area 2",25.3956004999194,0.289149297535711,7.58000391057811,92.4199960894219,0,0
86994,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_116","5x5",0,-20,309368,986,"area 1",25.9435431948387,0.224818331011004,16.5059645219111,83.4940354780889,162.748810186044,823.251189813956
86995,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_101","5x5",0,-25,445276,70,"area 1",26.2766689875,0.198441156082437,16.5059645219111,83.4940354780889,11.5541751653378,58.4458248346622
86996,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_86","5x5",0,-30,22482,0,"area 1",26.6025044876613,0.168790992589443,16.5059645219111,83.4940354780889,0,0
86997,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_175","5x5",-5,0,67981,0,"area 4",23.3666102010484,0.30565466123305,37.9106085083468,62.0893914916532,0,0
86998,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_160","5x5",-5,-5,12412,0,"area 4",23.6636061716129,0.201673683968766,37.9106085083468,62.0893914916532,0,0
86999,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_145","5x5",-5,-10,73068,0,"area 4",24.0009852089516,0.216495975929503,37.9106085083468,62.0893914916532,0,0
87000,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_130","5x5",-5,-15,196019,0,"area 3",24.5302448737097,0.243444405132967,3.94087171960801,96.059128280392,0,0
87001,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_115","5x5",-5,-20,340454,251,"area 3",25.3287271106452,0.165036809777321,3.94087171960801,96.059128280392,9.8915880162161,241.108411983784
87002,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_100","5x5",-5,-25,6557,0,"area 3",25.9019528804839,0.116421060300084,3.94087171960801,96.059128280392,0,0
87003,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_99","5x5",-10,-25,7026,0,"area 3",25.4172512858871,0.050661616099961,3.94087171960801,96.059128280392,0,0
87004,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_158","5x5",-15,-5,115410,57377,"area 4",20.6716360539516,0.117447530985711,37.9106085083468,62.0893914916532,21751.9698438341,35625.0301561659
87005,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_143","5x5",-15,-10,243326,84075,"area 4",21.4482013709677,0.0789116682326076,37.9106085083468,62.0893914916532,31873.3441033926,52201.6558966074
87006,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_128","5x5",-15,-15,82436,25770,"area 3",22.1894021560484,0.0452326823413169,3.94087171960801,96.059128280392,1015.56264214298,24754.437357857
87007,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_172","5x5",-20,0,129602,5855,"area 4",19.6056529878226,0.0760558989886482,37.9106085083468,62.0893914916532,2219.6661281637,3635.3338718363
87008,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_157","5x5",-20,-5,40890,9836,"area 4",20.4934731328226,0.0536281559725266,37.9106085083468,62.0893914916532,3728.88745288099,6107.11254711901
87009,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_126","5x5",-25,-15,147541,26829,"area 5",20.3209158905645,0.0405988891878062,28.4065309789708,71.5934690210292,7621.18819634808,19207.8118036519
87010,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_125","5x5",-30,-15,90164,17890,"area 5",17.0821167084274,0.0926652395118289,28.4065309789708,71.5934690210292,5081.92839213788,12808.0716078621
87011,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_147","5x5",0,-10,119906,0,"area 2",26.2932194170363,0.175620618934145,7.58000391057811,92.4199960894219,0,0
87012,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_132","5x5",0,-15,108197,0,"area 2",26.9860913809476,0.129042367731049,7.58000391057811,92.4199960894219,0,0
87013,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_102","5x5",0,-25,20981,0,"area 1",26.9971972154234,0.160164917869733,16.5059645219111,83.4940354780889,0,0
87014,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_133","5x5",5,-15,14988,0,"area 2",28.0144802824194,0.165078528941883,7.58000391057811,92.4199960894219,0,0
87015,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_118","5x5",5,-20,30913,0,"area 1",28.3526407552419,0.132724422431045,16.5059645219111,83.4940354780889,0,0
87016,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_58","5x5",5,-40,7026,59,"area 1",28.4325754406452,0.154016457207097,16.5059645219111,83.4940354780889,9.73851906792756,49.2614809320724
87017,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_43","5x5",5,-45,148126,110218,"area 1",28.6707342850806,0.260211483148978,16.5059645219111,83.4940354780889,18192.54397676,92025.45602324
87018,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_28","5x5",5,-50,19321,16951,"area 1",28.3934132972455,1.2147624983615,16.5059645219111,83.4940354780889,2797.92604610915,14153.0739538908
87019,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_104","5x5",10,-25,94614,103,"area 1",28.1434794757258,0.160879763621222,16.5059645219111,83.4940354780889,17.0011434575685,85.9988565424316
87020,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_89","5x5",10,-30,54801,604,"area 1",27.8773149589516,0.146559471740491,16.5059645219111,83.4940354780889,99.6960257123432,504.303974287657
87021,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_74","5x5",10,-35,84309,1152,"area 1",27.7683923870161,0.12403006878578,16.5059645219111,83.4940354780889,190.148711292416,961.851288707584
87022,"2002-10-01","Chinese Taipei","LL",2002,10,"5_5_59","5x5",10,-40,14052,152,"area 1",28.1383923783871,0.134198838265406,16.5059645219111,83.4940354780889,25.0890660733049,126.910933926695
87037,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_192","5x5",0,0,83372,0,"area 2",27.6996129132812,0.167512847241475,7.58000391057811,92.4199960894219,0,0
87038,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_207","5x5",0,5,201639,581,"area 2",27.5347244374603,0.979780268593552,7.58000391057811,92.4199960894219,44.0398227204588,536.960177279541
87039,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_191","5x5",0,0,312178,136,"area 2",25.9059590423958,0.16123633098255,7.58000391057811,92.4199960894219,10.3088053183862,125.691194681614
87040,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_206","5x5",0,5,35129,0,"area 2",26.1682951661889,1.16634837700589,7.58000391057811,92.4199960894219,0,0
87041,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_221","5x5",0,10,7026,0,"area 2",25.8387654803953,2.09745614375399,7.58000391057811,92.4199960894219,0,0
87042,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_190","5x5",-5,0,132553,0,"area 4",23.6937757521875,0.218151358713752,37.9106085083468,62.0893914916532,0,0
87043,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_214","5x5",-35,10,81499,8126,"area 8",15.5246347547083,0.384066813486862,55.6393842264458,44.3606157735542,4521.25636224098,3604.74363775902
87044,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_229","5x5",-35,15,17330,1780,"area 8",17.6581981235,0.490060046263191,55.6393842264458,44.3606157735542,990.381039230734,789.618960769266
87045,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_176","5x5",0,0,225518,0,"area 2",25.74016717275,0.168413478116582,7.58000391057811,92.4199960894219,0,0
87046,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_161","5x5",0,-5,185593,0,"area 2",25.5744955141667,0.207294161384266,7.58000391057811,92.4199960894219,0,0
87047,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_146","5x5",0,-10,158314,0,"area 2",25.4310113525,0.261822672789483,7.58000391057811,92.4199960894219,0,0
87048,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_131","5x5",0,-15,193911,0,"area 2",25.7863246595,0.215227153761979,7.58000391057811,92.4199960894219,0,0
87049,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_116","5x5",0,-20,126464,0,"area 1",26.3308621441667,0.169271348131079,16.5059645219111,83.4940354780889,0,0
87050,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_175","5x5",-5,0,53508,0,"area 4",23.6241313926667,0.180847700957577,37.9106085083468,62.0893914916532,0,0
87051,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_145","5x5",-5,-10,66511,0,"area 4",24.2801113920833,0.142085809752116,37.9106085083468,62.0893914916532,0,0
87052,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_130","5x5",-5,-15,144731,785,"area 3",24.6555888856667,0.178305189790476,3.94087171960801,96.059128280392,30.9358429989229,754.064157001077
87053,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_115","5x5",-5,-20,303044,246,"area 3",25.3870905224167,0.137299608715955,3.94087171960801,96.059128280392,9.6945444302357,236.305455569764
87054,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_100","5x5",-5,-25,155972,0,"area 3",26.1023029816667,0.0833983704326031,3.94087171960801,96.059128280392,0,0
87055,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_129","5x5",-10,-15,285012,87171,"area 3",23.98784389475,0.0656470203272815,3.94087171960801,96.059128280392,3435.2972866995,83735.7027133005
87056,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_114","5x5",-10,-20,199447,50162,"area 3",24.8752455378333,0.0578441534831767,3.94087171960801,96.059128280392,1976.82007198977,48185.1799280102
87057,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_99","5x5",-10,-25,35316,15363,"area 3",25.7044080005,0.0434590439811186,3.94087171960801,96.059128280392,605.436122283378,14757.5638777166
87058,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_143","5x5",-15,-10,124309,38155,"area 4",21.8552305828333,0.063620067725899,37.9106085083468,62.0893914916532,14464.7926763597,23690.2073236403
87059,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_128","5x5",-15,-15,667494,284480,"area 3",22.6861088938333,0.0358719892927718,3.94087171960801,96.059128280392,11210.9918679409,273269.008132059
87060,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_113","5x5",-15,-20,199639,76939,"area 3",23.6815697201667,0.0323992385521424,3.94087171960801,96.059128280392,3032.06729234921,73906.9327076508
87061,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_98","5x5",-15,-25,49180,2571,"area 3",24.7227322101667,0.0294345749510349,3.94087171960801,96.059128280392,101.319811911122,2469.68018808888
87062,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_83","5x5",-15,-30,14052,239,"area 3",25.74157299575,0.03568205144572,3.94087171960801,96.059128280392,9.41868340986314,229.581316590137
87063,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_127","5x5",-20,-15,40749,12773,"area 3",23.0817672225,0.0290992496626022,3.94087171960801,96.059128280392,503.367544745531,12269.6324552545
87064,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_112","5x5",-20,-20,61124,7183,"area 3",23.7886913815,0.0276079799819451,3.94087171960801,96.059128280392,283.072815619443,6899.92718438056
87065,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_97","5x5",-20,-25,42155,1679,"area 3",24.30277138175,0.0338607152279447,3.94087171960801,96.059128280392,66.1672361722185,1612.83276382778
87066,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_82","5x5",-20,-30,14052,194,"area 3",24.7170147133333,0.0529333605800968,3.94087171960801,96.059128280392,7.64529113603954,186.35470886396
87067,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_126","5x5",-25,-15,229508,42923,"area 5",22.4981872320833,0.0370864829881853,28.4065309789708,71.5934690210292,12192.9352921036,30730.0647078964
87068,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_177","5x5",0,0,17564,0,"area 2",27.5556006775,0.155789692322703,7.58000391057811,92.4199960894219,0,0
87069,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_162","5x5",0,-5,6089,0,"area 2",27.2776225578125,0.197667233709963,7.58000391057811,92.4199960894219,0,0
87070,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_43","5x5",5,-45,111475,49438,"area 1",27.8668254705833,0.151969529235713,16.5059645219111,83.4940354780889,8160.21874034242,41277.7812596576
87071,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_104","5x5",10,-25,15457,0,"area 1",27.1627429695833,0.180034952683421,16.5059645219111,83.4940354780889,0,0
87072,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_89","5x5",10,-30,181967,506,"area 1",26.9567579775,0.160254201913421,16.5059645219111,83.4940354780889,83.5201804808703,422.47981951913
87073,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_74","5x5",10,-35,115222,1438,"area 1",27.2585004805833,0.177401844984643,16.5059645219111,83.4940354780889,237.355769825082,1200.64423017492
87074,"2002-11-01","Chinese Taipei","LL",2002,11,"5_5_59","5x5",10,-40,21077,232,"area 1",27.7069454705,0.18824696089826,16.5059645219111,83.4940354780889,38.2938376908338,193.706162309166
87082,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_192","5x5",0,0,124356,297,"area 2",28.219654375378,0.298805483459053,7.58000391057811,92.4199960894219,22.512611614417,274.487388385583
87083,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_207","5x5",0,5,25293,89,"area 2",28.0915513347878,0.862688849378896,7.58000391057811,92.4199960894219,6.74620348041452,82.2537965195855
87084,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_191","5x5",0,0,261827,0,"area 2",26.6364321,0.305051817652869,7.58000391057811,92.4199960894219,0,0
87085,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_206","5x5",0,5,50585,567,"area 2",27.1786826569893,3.41683326483298,7.58000391057811,92.4199960894219,42.9786221729779,524.021377827022
87086,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_190","5x5",-5,0,37939,279,"area 4",25.0634714643145,0.221498860103182,37.9106085083468,62.0893914916532,105.770597738288,173.229402261712
87087,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_214","5x5",-35,10,123513,10796,"area 8",17.918816700121,0.236682119766871,55.6393842264458,44.3606157735542,6006.82792108708,4789.17207891292
87088,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_229","5x5",-35,15,119438,16019,"area 8",19.7774989557258,0.354139972986225,55.6393842264458,44.3606157735542,8912.87295923435,7106.12704076565
87089,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_176","5x5",0,0,207101,0,"area 2",26.4586488374194,0.214643140265285,7.58000391057811,92.4199960894219,0,0
87090,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_161","5x5",0,-5,347991,4393,"area 2",26.4537907751613,0.213580094580547,7.58000391057811,92.4199960894219,332.989571791697,4060.0104282083
87091,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_146","5x5",0,-10,311475,799,"area 2",26.6175520587903,0.204117565953753,7.58000391057811,92.4199960894219,60.5642312455191,738.435768754481
87092,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_131","5x5",0,-15,25527,0,"area 2",26.7290173862097,0.230492575798406,7.58000391057811,92.4199960894219,0,0
87093,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_116","5x5",0,-20,177283,609,"area 1",26.8441351196774,0.223833891499075,16.5059645219111,83.4940354780889,100.521323938439,508.478676061561
87094,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_101","5x5",0,-25,32787,1349,"area 1",27.1459472203226,0.159571273108547,16.5059645219111,83.4940354780889,222.665461400581,1126.33453859942
87095,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_175","5x5",-5,0,171607,0,"area 4",24.9196222766129,0.147776304578948,37.9106085083468,62.0893914916532,0,0
87096,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_160","5x5",-5,-5,153293,0,"area 4",25.288963386129,0.129012717442184,37.9106085083468,62.0893914916532,0,0
87097,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_145","5x5",-5,-10,232319,152,"area 4",25.5640480595161,0.130462641620802,37.9106085083468,62.0893914916532,57.6241249326871,94.3758750673129
87098,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_115","5x5",-5,-20,78689,197,"area 3",26.2126649619355,0.119096855924775,3.94087171960801,96.059128280392,7.76351728762778,189.236482712372
87099,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_100","5x5",-5,-25,163466,4843,"area 3",26.8279835027419,0.0861512291752216,3.94087171960801,96.059128280392,190.856417380616,4652.14358261938
87100,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_129","5x5",-10,-15,207354,92506,"area 3",24.5444658480645,0.0612284187091081,3.94087171960801,96.059128280392,3645.54279294059,88860.4572070594
87101,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_114","5x5",-10,-20,221967,89799,"area 3",25.6850037073387,0.05665490640793,3.94087171960801,96.059128280392,3538.8633954908,86260.1366045092
87102,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_99","5x5",-10,-25,189977,66171,"area 3",26.5293996410484,0.0415156186817007,3.94087171960801,96.059128280392,2607.71422558182,63563.2857744182
87103,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_128","5x5",-15,-15,708852,294361,"area 3",23.9018368177419,0.033977014563572,3.94087171960801,96.059128280392,11600.3894025553,282760.610597445
87104,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_113","5x5",-15,-20,620796,276293,"area 3",25.0670424378226,0.0315961053283908,3.94087171960801,96.059128280392,10888.3527002566,265404.647299743
87105,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_98","5x5",-15,-25,588595,212897,"area 3",26.0244972270161,0.0295839780381034,3.94087171960801,96.059128280392,8389.99766489386,204507.002335106
87106,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_83","5x5",-15,-30,49930,2496,"area 3",26.9096101267742,0.0344888493918313,3.94087171960801,96.059128280392,98.3641581214159,2397.63584187858
87107,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_142","5x5",-20,-10,8244,1300,"area 4",23.6221997212903,0.0311267912200079,37.9106085083468,62.0893914916532,492.837910608508,807.162089391492
87108,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_141","5x5",-25,-10,16393,3511,"area 5",23.5683481108065,0.0346743883583124,28.4065309789708,71.5934690210292,997.353302671665,2513.64669732833
87109,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_126","5x5",-25,-15,221311,41700,"area 5",24.0429819716936,0.0412114645231075,28.4065309789708,71.5934690210292,11845.5234182308,29854.4765817692
87110,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_177","5x5",0,0,48478,0,"area 2",28.1394814909274,0.221719573990828,7.58000391057811,92.4199960894219,0,0
87111,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_162","5x5",0,-5,58548,0,"area 2",27.8808655648185,0.239569302200823,7.58000391057811,92.4199960894219,0,0
87112,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_103","5x5",5,-25,128571,244,"area 1",27.1477665787097,0.226412963450727,16.5059645219111,83.4940354780889,40.2745534334631,203.725446566537
87113,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_73","5x5",5,-35,36534,1639,"area 1",26.9214512499194,0.158703033580942,16.5059645219111,83.4940354780889,270.532758514123,1368.46724148588
87114,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_43","5x5",5,-45,24918,0,"area 1",26.8676834976613,0.149113106398121,16.5059645219111,83.4940354780889,0,0
87115,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_104","5x5",10,-25,128571,567,"area 1",25.8244488587097,0.201837174097697,16.5059645219111,83.4940354780889,93.5888188392361,473.411181160764
87116,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_89","5x5",10,-30,37939,40,"area 1",25.9169335280645,0.244330165051348,16.5059645219111,83.4940354780889,6.60238580876445,33.3976141912356
87117,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_59","5x5",10,-40,35129,164,"area 1",26.5122536703226,0.181437060118668,16.5059645219111,83.4940354780889,27.0697818159342,136.930218184066
87118,"2002-12-01","Chinese Taipei","LL",2002,12,"5_5_29","5x5",10,-50,62295,0,"area 1",26.9069310945968,0.173359324327774,16.5059645219111,83.4940354780889,0,0
89131,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_190","5x5",-5,0,137374,0,"area 4",26.5721790894153,0.229204981750309,37.9106085083468,62.0893914916532,0,0
89132,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_205","5x5",-5,5,74954,0,"area 4",27.3670964162097,1.23838611774542,37.9106085083468,62.0893914916532,0,0
89133,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_217","5x5",-20,10,299390,24244,"area 4",19.4476080289707,1.64361666854434,37.9106085083468,62.0893914916532,9191.0479267636,15052.9520732364
89134,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_230","5x5",-30,15,85540,867,"area 8",19.4086585295104,2.68468073066705,55.6393842264458,44.3606157735542,482.393461243285,384.606538756715
89135,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_176","5x5",0,0,5440,0,"area 2",27.2317189942742,0.178376730506471,7.58000391057811,92.4199960894219,0,0
89136,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_161","5x5",0,-5,72196,148,"area 2",26.8315569018548,0.150553253914823,7.58000391057811,92.4199960894219,11.2184057876556,136.781594212344
89137,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_146","5x5",0,-10,298312,0,"area 2",26.9046641533064,0.148193516170306,7.58000391057811,92.4199960894219,0,0
89138,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_131","5x5",0,-15,115815,233,"area 2",27.1897762562097,0.149126386107713,7.58000391057811,92.4199960894219,17.661409111647,215.338590888353
89139,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_116","5x5",0,-20,16044,0,"area 1",27.3552020620161,0.152066992950709,16.5059645219111,83.4940354780889,0,0
89140,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_101","5x5",0,-25,70191,0,"area 1",27.3255810899193,0.140156923268904,16.5059645219111,83.4940354780889,0,0
89141,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_175","5x5",-5,0,1043083,506,"area 4",26.0756948234677,0.130867196255449,37.9106085083468,62.0893914916532,191.827679052235,314.172320947765
89142,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_160","5x5",-5,-5,1962008,1271,"area 4",26.1990278787097,0.118925118572895,37.9106085083468,62.0893914916532,481.843834141088,789.156165858912
89143,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_145","5x5",-5,-10,1318778,797,"area 4",26.4804544885484,0.11348082661643,37.9106085083468,62.0893914916532,302.147549811524,494.852450188476
89144,"2003-01-01","Chinese Taipei","LL",2003,1,"5_5_130","5x5",-5,-15,335563,519,"area 3",26.5358173892742,0.0943106711243587,3.94087171960801,96.059128280392,20.4531242247656,498.546875775234
